AirportId,CountryId,StateId,CityId,Code,Name,TimeZone,Latitude,Longitude
1445,231,20,9849,BED,Bedford/Hanscom Airport,-05:00,42.47,-71.2892
1448,194,NULL,9852,BEG,Belgrade Airport,+02:00,44.8183,20.3092
1450,69,NULL,9854,BEI,Beica Airport,+03:00,9.35,34.5167
1451,102,NULL,9855,BEJ,Berau Airport,+08:00,2.16667,117.7
1453,31,115,9857,BEL,Belem Airport,-03:00,-1.37917,-48.4764
1455,125,NULL,9859,BEN,Benghazi Airport,+02:00,32.0967,20.2694
1457,230,NULL,9861,BEQ,Bury St Edmunds Airport,+00:00,52.35,0.766667
1458,74,NULL,9863,BES,Brest Airport,+02:00,48.4472,-4.42167
1459,14,53,9865,BEU,Bedourie Airport,+10:00,-24.3461,139.46
1461,150,NULL,9867,BEW,Beira Airport,+02:00,-19.7964,34.9075
1463,122,NULL,9869,BEY,Beirut Airport,+03:00,33.8208,35.4883
1468,231,39,9874,BFD,Bradford Airport,-04:00,41.8031,-78.64
1469,81,NULL,9875,BFE,Bielefeld Airport,+01:00,51.9647,8.54472
1470,231,30,9876,BFF,Scottsbluff Airport,-06:00,41.8742,-103.596
1473,231,5,9879,BFL,Bakersfield Airport,-07:00,35.4336,-119.057
1474,202,NULL,9880,BFN,Bloemfontein Airport,+02:00,-29.0928,26.3025
1477,170,NULL,9883,BFQ,Bahia Pinas Airport,-05:00,7.58333,-78.1667
1481,216,NULL,9888,BFV,Buri Ram Airport,+07:00,15.2267,103.251
1484,48,NULL,9891,BGA,Bucaramanga Airport,-05:00,7.12639,-73.1847
1486,177,NULL,9893,BGC,Braganca Airport,+01:00,41.85,-6.73333
1489,42,NULL,9896,BGF,Bangui Airport,+01:00,4.39861,18.5189
1492,20,NULL,9899,BGI,Barbados Airport,-04:00,13.0747,-59.4925
1496,231,35,9903,BGM,Binghamton Airport,-05:00,42.2086,-75.9797
1498,165,NULL,9905,BGO,Bergen Airport,+01:00,60.2933,5.21806
1501,231,22,9908,BGR,Bangor Airport,-04:00,44.8075,-68.8281
1508,231,22,9916,BHB,Bar Harbor Airport,-04:00,44.45,-68.3667
1510,158,NULL,9918,BHE,Blenheim Airport,+12:00,-41.5178,173.869
1512,97,NULL,9920,BHG,Brus Laguna Airport,-06:00,15.8333,-84.8333
1513,192,NULL,9921,BHH,Bisha Airport,+03:00,19.9844,42.6208
1514,11,60,9922,BHI,Bahia Blanca Airport,-03:00,-38.7272,-62.1533
1515,101,NULL,9923,BHJ,Bhuj Airport,+05:30,23.2878,69.6703
1516,234,NULL,9924,BHK,Bukhara Airport,+05:00,39.775,64.4833
1518,231,2,9926,BHM,Birmingham Airport,-05:00,33.5631,-86.7536
1520,101,NULL,9928,BHO,Bhopal Airport,+05:30,23.2875,77.3375
1522,14,52,9930,BHQ,Broken Hill Airport,+10:30,-32.0014,141.472
1523,154,NULL,9931,BHR,Bharatpur Airport,+05:45,27.6667,84.4167
1524,14,52,9932,BHS,Bathurst Airport,+11:00,-33.4094,149.652
1526,101,NULL,9934,BHU,Bhavnagar Airport,+05:30,21.7522,72.1853
1527,167,NULL,9935,BHV,Bahawalpur Airport,+05:00,29.3481,71.7181
1528,45,NULL,9937,BHY,Beihai Airport,+08:00,21.5394,109.294
1529,74,NULL,9939,BIA,Bastia Airport,+02:00,42.55,9.48472
1531,231,1,9941,BIC,Big Creek Airport,-09:00,57.6667,-157.583
1532,231,40,9942,BID,Block Island Airport,-04:00,41.1694,-71.5833
1535,231,5,9945,BIH,Bishop Airport,-08:00,37.3667,-118.35
1536,137,NULL,9946,BII,Bikini Atoll Airport,+12:00,11.5833,165.383
1538,102,NULL,9948,BIK,Biak Airport,+09:00,-1.19,136.108
1539,231,27,9949,BIL,Billings Airport,-06:00,45.8078,-108.543
1541,204,NULL,9952,BIO,Bilbao Airport,+02:00,43.3011,-2.91056
1543,74,NULL,9954,BIQ,Biarritz Airport,+02:00,43.4683,-1.53111
1544,154,NULL,9955,BIR,Biratnagar Airport,+05:45,26.4814,87.2642
1545,231,29,9956,BIS,Bismarck Airport,-05:00,46.7728,-100.746
1553,4,NULL,9964,BJA,Bejaia Airport,+01:00,36.7119,5.07
1554,103,NULL,9965,BJB,Bojnord Airport,+03:30,37.4892,57.3064
1558,165,NULL,9969,BJF,Batsfjord Airport,+02:00,70.6003,29.6925
1561,231,24,9972,BJI,Bemidji Airport,-05:00,47.5167,-94.9333
1564,79,NULL,9975,BJL,Banjul Airport,+00:00,13.3381,-16.6522
1565,36,NULL,9976,BJM,Bujumbura Airport,+02:00,-3.32389,29.3186
1569,69,NULL,9980,BJR,Bahar Dar Airport,+03:00,11.6081,37.3217
1570,205,NULL,9982,BJT,Bentota River Airport,+06:00,6.41667,79.9833
1572,102,NULL,9984,BJW,Bajawa Airport,+08:00,-8.78333,120.967
1573,142,NULL,9985,BJX,Leon/Guanajuato Airport,-06:00,20.9933,-101.481
1574,204,NULL,9986,BJZ,Badajoz Airport,+02:00,38.8914,-6.82139
1576,231,1,9988,BKC,Buckland Airport,-08:00,65.9817,-161.149
1581,133,NULL,9993,BKI,Kota Kinabalu Airport,+08:00,5.93722,116.053
1583,216,NULL,9995,BKK,Bangkok Suvarnabhumi International Airport,+07:00,13.9144,100.606
1584,133,NULL,9996,BKM,Bakalalan Airport,+08:00,3.97389,115.617
1586,135,NULL,9998,BKO,Bamako Airport,+00:00,12.5336,-7.95
1588,14,53,10000,BKQ,Blackall Airport,+10:00,-24.4278,145.429
1590,102,NULL,10002,BKS,Bengkulu Airport,+07:00,-3.86361,102.339
1593,231,50,10005,BKW,Beckley Airport,-04:00,37.7872,-81.1242
1595,51,NULL,10007,BKY,Bukavu Airport,+02:00,-2.30889,28.8089
1597,236,NULL,10009,BLA,Barcelona Airport,-04:30,10.1072,-64.6892
1600,231,34,13163,BLD,Las Vegas Boulder City Airport,-08:00,35.9833,-114.833
1601,210,NULL,10013,BLE,Borlange/Falun Airport,+02:00,60.4219,15.5153
1605,231,48,10017,BLI,Bellingham Airport,-07:00,48.7928,-122.537
1606,4,NULL,10018,BLJ,Batna Airport,+01:00,35.7522,6.30861
1607,230,NULL,10019,BLK,Blackpool Airport,+01:00,53.7714,-3.02833
1608,59,NULL,10020,BLL,Billund Airport,+02:00,55.7403,9.15167
1613,108,NULL,10025,BLQ,Bologna Airport,+02:00,44.5308,11.2969
1614,101,NULL,10026,BLR,Bangalore (Bengaluru) Airport,+05:30,12.95,77.6683
1616,14,53,10028,BLT,Blackwater Airport,+10:00,-23.6031,148.807
1622,132,NULL,10034,BLZ,Blantyre Airport,+02:00,-15.6792,34.9739
1625,131,NULL,10037,BMD,Belo Airport,+03:00,-19.6867,44.5419
1626,14,57,10038,BME,Broome Airport,+08:00,-17.9447,122.232
1630,231,15,10042,BMI,Bloomington-Normal Airport,-05:00,40.4772,-88.9158
1636,151,NULL,10048,BMO,Bhamo Airport,+06:30,24.2667,97.25
1641,102,NULL,10053,BMU,Bima Airport,+08:00,-8.53972,118.687
1642,237,NULL,10054,BMV,Ban Me Thuot Airport,+07:00,12.6683,108.12
1643,4,NULL,10055,BMW,Bordj Badji Mokhtar Airport,+01:00,21.1333,1.06667
1645,157,NULL,10057,BMY,Belep Island Airport,+11:00,-19.75,163.667
1647,231,43,10059,BNA,Nashville Airport,-06:00,36.1244,-86.6783
1649,51,NULL,10061,BNC,Beni Airport,+02:00,0.583333,29.4667
1650,103,NULL,10062,BND,Bandar Abbas Airport,+03:30,27.2186,56.3778
1651,14,53,10063,BNE,Brisbane Airport,+10:00,-27.3842,153.117
1654,161,NULL,10066,BNI,Benin City Airport,+01:00,6.31694,5.59944
1655,14,52,10067,BNK,Ballina Airport,+11:00,-28.8339,153.562
1658,165,NULL,10070,BNN,Bronnoysund Airport,+02:00,65.4611,12.2175
1663,236,NULL,10075,BNS,Barinas Airport,-04:30,8.61944,-70.2208
1668,28,NULL,10080,BNX,Banja Luka Airport,+02:00,44.9414,17.2975
1669,200,NULL,10081,BNY,Bellona Airport,+11:00,-11.3022,159.799
1671,51,NULL,10083,BOA,Boma Airport,+01:00,-5.86667,13.0667
1672,76,NULL,10084,BOB,Bora Bora (Tahiti) Airport,-10:00,-16.4444,-151.751
1673,170,NULL,10085,BOC,Bocas Del Toro Airport,-05:00,9.34083,-82.2508
1675,48,NULL,10088,BOG,Bogota Airport,-05:00,4.70167,-74.1469
1676,230,NULL,10089,BOH,Bournemouth Airport,+01:00,50.78,-1.8425
1677,231,14,10090,BOI,Boise Airport,-06:00,43.5644,-116.223
1678,34,NULL,10091,BOJ,Burgas Airport,+03:00,42.5697,27.5153
1681,101,NULL,10094,BOM,Mumbai Airport,+05:30,19.0886,72.8681
1682,156,NULL,10095,BON,Bonaire Airport,-04:00,12.1311,-68.2686
1683,165,NULL,10096,BOO,Bodo Airport,+02:00,67.2692,14.3653
1687,171,NULL,10101,BOT,Boset Airport,+10:00,-7.23333,141.083
1692,35,NULL,10106,BOY,Bobo Dioulasso Airport,+00:00,11.16,-4.33083
1699,200,NULL,10113,BPF,Batuna Airport,+11:00,-8.58333,158.117
1704,102,NULL,10118,BPN,Balikpapan Airport,+08:00,-1.26833,116.894
1705,31,80,10119,BPS,Porto Seguro Airport,-03:00,-16.4386,-39.0808
1707,45,NULL,10122,BPX,Changdu Bangda Airport,+08:00,30.5511,97.1106
1708,131,NULL,10123,BPY,Besalampy Airport,+03:00,-16.7419,44.4814
1713,14,53,10128,BQL,Boulia Airport,+10:00,-22.9133,139.9
1714,178,NULL,10129,BQN,Aguadilla Airport,-04:00,18.495,-67.1294
1717,182,NULL,10132,BQS,Blagoveschensk Airport,+10:00,50.4253,127.412
1718,21,NULL,10133,BQT,Brest Airport,+02:00,52.1167,23.8833
1721,31,80,10136,BRA,Barreiras Airport,-02:00,-12.05,-45
1723,11,70,10138,BRC,San Carlos de Bariloche Airport,-03:00,-41.1511,-71.1578
1724,231,24,10139,BRD,Brainerd Airport,-06:00,46.4,-94.1333
1725,81,NULL,10140,BRE,Bremen Airport,+02:00,53.0475,8.78667
1727,231,18,10142,BRG,Whitesburg Airport,-05:00,37.1167,-82.8167
1729,108,NULL,10144,BRI,Bari Airport,+02:00,41.1381,16.765
1732,231,13,10147,BRL,Burlington Airport,-06:00,40.7833,-91.1256
1733,236,NULL,10148,BRM,Barquisimeto Airport,-04:30,10.0428,-69.3586
1734,231,44,10150,BRO,Brownsville Airport,-05:00,25.9069,-97.4258
1736,230,NULL,10153,BRR,Barra Airport,+01:00,57.0269,-7.4375
1737,230,NULL,10154,BRS,Bristol Airport,+01:00,51.3825,-2.71889
1738,14,59,10155,BRT,Bathurst Island Airport,+09:30,-11.7667,130.633
1743,201,NULL,10162,BSA,Bossaso Airport,+03:00,11.2756,49.1578
1744,31,82,10163,BSB,Brasilia Airport,-03:00,-15.8711,-47.9186
1745,48,NULL,10164,BSC,Bahia Solano Airport,-05:00,6.20306,-77.3947
1746,45,NULL,10165,BSD,Baoshan Airport,+08:00,25.0533,99.1686
1749,66,NULL,10168,BSG,Bata Airport,+01:00,1.90556,9.80556
1753,4,NULL,10172,BSK,Biskra Airport,+01:00,34.7933,5.73833
1756,174,NULL,10175,BSO,Basco Airport,+08:00,20.4514,121.98
1759,104,NULL,10178,BSR,Basra Airport,+03:00,30.5492,47.6622
1765,151,NULL,10184,BSX,Bassein Airport,+06:30,16.8,94.7833
1767,231,1,10186,BSZ,Bartletts Airport,-09:00,58.2667,-157.483
1775,102,NULL,10194,BTH,Batam Airport,+07:00,1.12111,104.119
1776,231,1,10195,BTI,Barter Island Airport,-08:00,70.1339,-143.582
1777,102,NULL,10196,BTJ,Banda Aceh Airport,+07:00,5.52361,95.4203
1778,182,NULL,10197,BTK,Bratsk Airport,+09:00,56.3706,101.698
1779,231,23,10198,BTL,Battle Creek Airport,-05:00,42.3,-85.25
1780,231,27,10199,BTM,Butte Airport,-07:00,45.9547,-112.497
1785,231,1,10206,BTT,Bettles Airport,-08:00,66.9139,-151.529
1786,133,NULL,10207,BTU,Bintulu Airport,+08:00,3.12417,113.02
1787,231,47,10208,BTV,Burlington Airport,-04:00,44.4719,-73.1533
1792,171,NULL,10213,BUA,Buka Airport,+10:00,-5.42222,154.673
1794,14,53,10215,BUC,Burketown Airport,+10:00,-17.7486,139.534
1795,99,NULL,10216,BUD,Budapest Airport,+02:00,47.4369,19.2556
1796,231,35,10218,BUF,Buffalo Airport,-05:00,42.9406,-78.7322
1801,171,NULL,10224,BUL,Bulolo Airport,+10:00,-7.2,146.65
1803,48,NULL,10226,BUN,Buenaventura Airport,-05:00,3.81972,-76.9897
1806,244,NULL,10229,BUQ,Bulawayo Airport,+02:00,-20.0175,28.6178
1807,231,5,10230,BUR,Burbank Airport,-07:00,34.2006,-118.359
1808,80,NULL,10231,BUS,Batumi Airport,+04:00,41.6103,41.5997
1812,102,NULL,10235,BUW,Baubau Airport,+08:00,-5.46667,122.633
1813,51,NULL,10236,BUX,Bunia Airport,+02:00,1.56583,30.2208
1815,103,NULL,10238,BUZ,Bushehr Airport,+03:30,28.9494,50.8303
1816,31,94,10239,BVB,Boa Vista Airport,-04:00,2.84639,-60.69
1817,40,NULL,10240,BVC,Boa Vista Airport,-01:00,16.1367,-22.8889
1819,74,NULL,10242,BVE,Brive-la-Gaillarde Airport,+02:00,45.1508,1.46917
1821,165,NULL,10244,BVG,Berlevag Airport,+02:00,70.8675,29.0336
1822,31,93,10245,BVH,Vilhena Airport,-04:00,-12.6944,-60.0983
1823,14,53,10246,BVI,Birdsville Airport,+10:00,-25.8975,139.348
1836,154,NULL,10259,BWA,Bhairawa Airport,+05:45,27.5058,83.4164
1840,81,NULL,10263,BWE,Braunschweig/Wolfsburg Airport,+01:00,52.3192,10.5561
1845,55,NULL,10269,BWK,Brac Airport,+02:00,43.2858,16.6797
1848,33,NULL,10272,BWN,Bandar Seri Begawan Airport,+08:00,4.94417,114.928
1853,14,55,10277,BWT,Burnie Airport,+11:00,-40.9989,145.731
1855,56,NULL,10279,BWW,Cayo Las Brujas Airport,-04:00,22.6214,-79.1472
1866,113,NULL,10290,BXJ,Burundai Airport,+06:00,43.3667,76.8333
1871,103,NULL,10296,BXR,Bam Airport,+03:30,29.0842,58.4497
1874,174,NULL,10299,BXU,Butuan Airport,+08:00,8.95139,125.478
1880,27,NULL,10305,BYC,Yacuiba Airport,-04:00,-21.9667,-63.7
1886,56,NULL,10312,BYM,Bayamo Airport,-04:00,20.3964,-76.6214
1887,146,NULL,10313,BYN,Bayankhongor Airport,+08:00,46.1633,100.704
1888,31,114,10314,BYO,Bonito Airport,-03:00,-21.2294,-56.4561
1890,59,NULL,10316,BYR,Laeso Airport,+01:00,57.2772,11
1900,176,NULL,10327,BZG,Bydgoszcz Airport,+02:00,53.0967,17.9778
1902,182,NULL,10330,BZK,Briansk Airport,+03:00,53.2667,34.3333
1905,231,27,10333,BZN,Bozeman Airport,-06:00,45.7775,-111.153
1906,108,NULL,10334,BZO,Bolzano/Bozen Airport,+02:00,46.5308,11.3264
1908,74,NULL,10336,BZR,Beziers Airport,+02:00,43.3233,3.35333
1911,50,NULL,10339,BZV,Brazzaville Airport,+01:00,-4.25167,15.2531
1913,230,NULL,10341,BZZ,Brize Norton Airport,+00:00,51.75,-1.58333
1915,7,NULL,10343,CAB,Cabinda Airport,+01:00,-5.58333,12.2
1916,31,90,10344,CAC,Cascavel Airport,-02:00,-25.0003,-53.5008
1919,108,NULL,10348,CAG,Cagliari Airport,+02:00,39.2472,9.05611
1920,237,NULL,10349,CAH,Ca Mau Airport,+07:00,9.17694,105.178
1921,64,NULL,10350,CAI,Cairo Airport,+02:00,30.1219,31.4056
1923,230,NULL,10353,CAL,Campbeltown Airport,+01:00,55.4372,-5.68639
1925,45,NULL,10355,CAN,Guangzhou Airport,+08:00,23.3925,113.299
1927,94,NULL,10357,CAP,Cap Haitien Airport,-04:00,19.7331,-72.1947
1935,75,NULL,10366,CAY,Cayenne Airport,-03:00,4.81972,-52.3606
1936,14,52,10367,CAZ,Cobar Airport,+11:00,-31.5333,145.8
1938,27,NULL,10369,CBB,Cochabamba Airport,-04:00,-17.4211,-66.1772
1943,230,NULL,10374,CBG,Cambridge Airport,+00:00,52.205,0.175
1944,4,NULL,10375,CBH,Bechar Airport,+01:00,31.65,-2.25
1950,174,NULL,10381,CBO,Cotabato Airport,+08:00,7.16528,124.21
1952,161,NULL,10383,CBQ,Calabar Airport,+01:00,4.97611,8.34722
1953,14,58,10384,CBR,Canberra Airport,+11:00,-35.3069,149.195
1955,7,NULL,10386,CBT,Catumbela Airport,+01:00,-12.4833,13.4833
1963,56,NULL,10395,CCC,Cayo Coco Airport,-04:00,22.4611,-78.3283
1964,74,NULL,10396,CCF,Carcassonne Airport,+01:00,43.2158,2.30861
1968,101,NULL,10400,CCJ,Kozhikode Calicut Airport,+05:30,11.1369,75.9553
1969,47,NULL,10401,CCK,Cocos Islands Airport,+06:30,-12.1883,96.8339
1971,31,116,10403,CCM,Criciuma Airport,-02:00,-28.7258,-49.4247
1972,1,NULL,10404,CCN,Chakcharan Airport,+04:30,34.5333,65.2667
1974,44,NULL,10406,CCP,Concepcion Airport,-03:00,-36.7728,-73.0631
1977,236,NULL,10409,CCS,Caracas Airport,-04:30,10.6031,-66.9906
1979,101,NULL,10411,CCU,Kolkata Airport,+05:30,22.6547,88.4467
1980,235,NULL,10412,CCV,Craig Cove Airport,+11:00,-16.2667,167.917
1984,17,NULL,10416,CCZ,Chub Cay Airport,-04:00,25.4172,-77.8808
1986,231,1,10418,CDB,Cold Bay Airport,-09:00,55.2061,-162.726
1987,231,45,10419,CDC,Cedar City Airport,-07:00,37.7008,-113.099
2000,231,30,10432,CDR,Chadron Airport,-06:00,42.8333,-103.083
2003,231,32,10436,CDW,Caldwell Airport,-05:00,40.8667,-74.2833
2006,174,NULL,10439,CEB,Cebu Airport,+08:00,10.3075,123.979
2007,231,5,10440,CEC,Crescent City Airport,-08:00,41.7803,-124.237
2008,14,54,10441,CED,Ceduna Airport,+10:30,-32.1306,133.71
2009,182,NULL,10442,CEE,Cherepovets Airport,+04:00,59.2919,38.0186
2012,216,NULL,10445,CEI,Chiang Rai Airport,+07:00,19.9522,99.8831
2014,182,NULL,10447,CEK,Chelyabinsk Airport,+06:00,55.3058,61.5033
2016,231,1,10449,CEM,Central Airport,-08:00,65.5667,-144.783
2017,142,NULL,10450,CEN,Ciudad Obregon Airport,-07:00,27.3928,-109.833
2028,231,6,10462,CEZ,Cortez Airport,-06:00,37.3167,-108.633
2029,231,1,10463,CFA,Coffee Point Airport,-09:00,58.2306,-157.5
2030,31,91,10464,CFB,Cabo Frio Airport,-02:00,-22.925,-42.0786
2031,31,116,10465,CFC,Cacador Airport,-03:00,-26.7906,-50.9414
2033,74,NULL,10467,CFE,Clermont-Ferrand Airport,+02:00,45.7858,3.1625
2038,4,NULL,10472,CFK,Chlef Airport,+01:00,36.2128,1.33167
2039,105,NULL,10473,CFN,Donegal Airport,+01:00,55.0442,-8.34111
2043,74,NULL,10477,CFR,Caen Airport,+02:00,49.1733,-0.45
2044,14,52,10478,CFS,Coffs Harbour Airport,+11:00,-30.3206,153.116
2046,84,NULL,10480,CFU,Kerkyra Airport,+03:00,39.6019,19.9117
2048,231,1,10482,CGA,Craig Airport,-08:00,55.4833,-133.15
2049,31,113,10483,CGB,Cuiaba Airport,-04:00,-15.6531,-56.1167
2051,45,NULL,10485,CGD,Changde Airport,+08:00,28.9197,111.54
2054,231,25,10488,CGI,Cape Girardeau Airport,-05:00,37.2253,-89.5708
2057,45,NULL,10492,CGO,Zhengzhou Airport,+08:00,34.5194,113.841
2058,19,NULL,10493,CGP,Chittagong Airport,+06:00,22.2497,91.8133
2059,45,NULL,10494,CGQ,Changchun Airport,+08:00,43.9961,125.685
2060,31,114,10495,CGR,Campo Grande Airport,-04:00,-20.4686,-54.6725
2065,174,NULL,10500,CGY,Cagayan de Oro Airport,+08:00,8.41556,124.611
2068,158,NULL,10504,CHC,Christchurch Airport,+13:00,-43.4894,172.532
2071,45,NULL,10508,CHG,Chaoyang Airport,+08:00,41.6017,120.405
2076,173,NULL,10514,CHM,Chimbote Airport,-05:00,-9.08333,-78.6
2078,231,46,10516,CHO,Charlottesville Airport,-04:00,38.1386,-78.4528
2080,84,NULL,10518,CHQ,Chania Airport,+03:00,35.5317,24.1497
2082,231,41,10520,CHS,Charleston Airport,-04:00,32.8986,-80.0406
2083,158,NULL,10521,CHT,Chatham Island Airport,+13:45,-43.8119,176.465
2084,231,1,10522,CHU,Chuathbaluk Airport,-08:00,61.6667,-159.25
2087,170,NULL,10525,CHX,Changuinola Airport,-05:00,9.45861,-82.5169
2088,200,NULL,10526,CHY,Choiseul Bay Airport,+11:00,-6.71194,156.396
2090,231,5,10528,CIC,Chico Airport,-07:00,39.8,-121.85
2091,231,13,10529,CID,Cedar Rapids Airport,-05:00,41.8847,-91.7108
2093,45,NULL,10531,CIF,Chifeng Airport,+08:00,42.2358,118.908
2095,45,NULL,10533,CIH,Changzhi Airport,+08:00,36.2475,113.126
2096,27,NULL,10534,CIJ,Cobija Airport,-04:00,-11.0406,-68.7831
2097,231,1,10535,CIK,Chalkyitsik Airport,-08:00,66.65,-143.75
2102,243,NULL,10540,CIP,Chipata Airport,+02:00,-13.56,32.5875
2106,113,NULL,10544,CIT,Shimkent Airport,+06:00,42.3642,69.4789
2108,188,NULL,10546,CIW,Canouan Island Airport,-04:00,12.6992,-61.3425
2109,173,NULL,10547,CIX,Chiclayo Airport,-05:00,-6.7875,-79.8281
2111,31,78,10549,CIZ,Coari Airport,-04:00,-4.08333,-63.1333
2112,173,NULL,10550,CJA,Cajamarca Airport,-05:00,-7.13917,-78.4894
2113,101,NULL,10551,CJB,Coimbatore Airport,+05:30,11.03,77.0433
2114,44,NULL,10552,CJC,Calama Airport,-03:00,-22.4981,-68.9036
2118,117,NULL,10556,CJJ,Cheongju Airport,+09:00,36.7167,127.499
2119,167,NULL,10557,CJL,Chitral Airport,+05:00,35.8867,71.8006
2120,216,NULL,10558,CJM,Chumphon Airport,+07:00,10.493,99.18
2122,142,NULL,10560,CJS,Ciudad Juarez Airport,-06:00,31.6361,-106.429
2125,231,50,10564,CKB,Clarksburg Airport,-04:00,39.2967,-80.2281
2127,231,1,10566,CKD,Crooked Creek Airport,-08:00,61.8667,-158.133
2129,45,NULL,10568,CKG,Chongqing Airport,+08:00,29.7194,106.642
2130,182,NULL,10569,CKH,Chokurdah Airport,+12:00,70.6244,147.897
2138,31,115,10577,CKS,Carajas Airport,-03:00,-6.11778,-50.0036
2141,231,1,10580,CKX,Chicken Airport,-08:00,64.0833,-141.917
2142,91,NULL,10581,CKY,Conakry Airport,+00:00,9.57694,-13.6119
2143,223,NULL,10582,CKZ,Canakkale Airport,+02:00,40.1378,26.4267
2150,181,NULL,10590,CLJ,Cluj-Napoca Airport,+03:00,46.7853,23.6861
2151,231,44,10591,CLL,College Station Airport,-05:00,30.5886,-96.3639
2152,231,48,10592,CLM,Port Angeles Airport,-07:00,48.1333,-123.5
2154,48,NULL,10594,CLO,Cali Airport,-05:00,3.54333,-76.3817
2155,231,1,10595,CLP,Clarks Point Airport,-08:00,58.85,-158.5
2156,142,NULL,10596,CLQ,Colima Airport,-05:00,19.2769,-103.577
2159,231,28,10599,CLT,Charlotte Airport,-04:00,35.2139,-80.9431
2163,74,NULL,10603,CLY,Calvi Airport,+02:00,42.5203,8.79306
2165,14,53,10605,CMA,Cunnamulla Airport,+10:00,-28.03,145.622
2168,142,NULL,10609,CME,Ciudad Del Carmen Airport,-06:00,18.6536,-91.7989
2169,74,NULL,10610,CMF,Chambery/Aix-les-Bains Airport,+01:00,45.6392,5.88
2170,31,114,10611,CMG,Corumba Airport,-03:00,-19.0119,-57.6731
2171,231,15,10613,CMI,Champaign Airport,-05:00,40.0392,-88.2781
2182,171,NULL,10624,CMU,Kundiawa Airport,+10:00,-5.98333,144.983
2184,56,NULL,10626,CMW,Camaguey Airport,-04:00,21.4203,-77.8475
2185,231,23,10627,CMX,Hancock Airport,-04:00,47.1683,-88.4892
2190,14,53,10632,CNC,Coconut Island Airport,+10:00,-10.05,143.067
2191,181,NULL,10633,CND,Constanta Airport,+03:00,44.3622,28.4883
2194,231,31,10636,CNH,Claremont Airport,-05:00,43.3667,-72.3667
2196,14,53,10638,CNJ,Cloncurry Airport,+10:00,-20.6686,140.504
2199,231,33,10641,CNM,Carlsbad Airport,-06:00,32.3375,-104.263
2202,85,NULL,10644,CNP,Neerlerit Inaat Airport,-01:00,70.7433,-22.6606
2203,11,64,10645,CNQ,Corrientes Airport,-03:00,-27.4456,-58.7619
2205,14,53,10647,CNS,Cairns Airport,+10:00,-16.8858,145.755
2209,216,NULL,10651,CNX,Chiang Mai Airport,+07:00,18.7714,98.9628
2210,231,45,10652,CNY,Moab Airport,-06:00,38.7667,-109.75
2215,231,51,10657,COD,Cody Airport,-06:00,44.5167,-109.033
2220,101,NULL,10663,COK,Kochi Cochin Airport,+05:30,10.1519,76.4019
2221,230,NULL,10664,COL,Coll Airport,+01:00,56.6167,-6.61667
2224,24,NULL,10667,COO,Cotonou Airport,+01:00,6.35722,2.38444
2226,146,NULL,10669,COQ,Choibalsan Airport,+08:00,48.1356,114.646
2227,11,62,10670,COR,Cordoba Airport,-03:00,-31.31,-64.2083
2229,231,25,10673,COU,Columbia Airport,-06:00,38.8181,-92.2197
2235,124,NULL,10679,CPA,Cape Palmas Airport,+00:00,4.38333,-7.7
2237,11,120,10681,CPC,San Martin de Los Andes Airport,-03:00,-40.0753,-71.1372
2238,14,54,10682,CPD,Coober Pedy Airport,+10:30,-29.04,134.721
2239,142,NULL,10683,CPE,Campeche Airport,-06:00,19.8167,-90.5003
2246,44,NULL,10691,CPO,Copiapo Airport,-03:00,-27.2617,-70.7792
2247,31,97,10692,CPQ,Campinas Airport,-03:00,-23,-47.1333
2248,231,51,10693,CPR,Casper Airport,-07:00,42.9081,-106.464
2249,202,NULL,10694,CPT,Cape Town Airport,+02:00,-33.9647,18.6017
2251,31,87,10696,CPV,Campina Grande Airport,-03:00,-7.27,-35.8964
2252,178,NULL,10697,CPX,Culebra Airport,-04:00,18.3167,-65.3
2254,103,NULL,10699,CQD,Shahre-Kord Airport,+03:30,32.2972,50.8422
2258,181,NULL,10704,CRA,Craiova Airport,+03:00,44.3181,23.8886
2260,48,NULL,10706,CRC,Cartago Airport,-05:00,4.76667,-75.9333
2261,11,61,10707,CRD,Comodoro Rivadavia Airport,-03:00,-45.7853,-67.4656
2264,17,NULL,10710,CRI,Crooked Island Airport,-04:00,22.7456,-74.1822
2266,174,NULL,10712,CRM,Catarman Airport,+08:00,12.5025,124.636
2273,246,NULL,10720,CRU,Carriacou Airport,-04:00,12.4667,-61.4667
2274,108,NULL,10721,CRV,Crotone Airport,+01:00,38.9967,17.0792
2275,231,50,10722,CRW,Charleston Airport,-04:00,38.3731,-81.5931
2279,230,NULL,10726,CSA,Colonsay Island Airport,+01:00,56.0667,-6.21667
2285,182,NULL,10733,CSH,Solovetsky Airport,+04:00,65.0294,35.7333
2299,45,NULL,10749,CSX,Changsha Airport,+08:00,28.1833,113.217
2300,182,NULL,10750,CSY,Cheboksary Airport,+04:00,56.0903,47.3472
2302,108,NULL,10752,CTA,Catania Airport,+02:00,37.4667,15.0639
2304,11,117,10754,CTC,Catamarca Airport,-03:00,-28.5931,-65.7511
2305,170,NULL,10755,CTD,Chitre Airport,-05:00,7.98778,-80.4097
2306,170,NULL,10756,CTE,Carti Airport,-05:00,9.31667,-79.1
2308,48,NULL,10758,CTG,Cartagena Airport,-05:00,10.4425,-75.5131
2312,14,53,10762,CTL,Charleville Airport,+10:00,-26.4133,146.262
